ENTIDAD_RES,FECHA_DEF,defunciones,fecha_defuncion,ENTIDAD,CLAVE_ENTIDAD
2,2020-12-17,39,2020-12-17,Baja California,2
2,2020-12-18,59,2020-12-18,Baja California,2
2,2020-12-19,42,2020-12-19,Baja California,2
2,2020-12-20,43,2020-12-20,Baja California,2
2,2020-12-21,46,2020-12-21,Baja California,2
2,2020-12-22,44,2020-12-22,Baja California,2
2,2020-12-23,40,2020-12-23,Baja California,2
2,2020-12-24,45,2020-12-24,Baja California,2
2,2020-12-25,45,2020-12-25,Baja California,2
2,2020-12-26,44,2020-12-26,Baja California,2
2,2020-12-27,42,2020-12-27,Baja California,2
2,2020-12-28,51,2020-12-28,Baja California,2
2,2020-12-29,49,2020-12-29,Baja California,2
2,2020-12-30,38,2020-12-30,Baja California,2
2,2020-12-31,33,2020-12-31,Baja California,2
2,2021-01-01,56,2021-01-01,Baja California,2
2,2021-01-02,30,2021-01-02,Baja California,2
2,2021-01-03,39,2021-01-03,Baja California,2
2,2021-01-04,37,2021-01-04,Baja California,2
2,2021-01-05,41,2021-01-05,Baja California,2
2,2021-01-06,51,2021-01-06,Baja California,2
2,2021-01-07,39,2021-01-07,Baja California,2
2,2021-01-08,35,2021-01-08,Baja California,2
2,2021-01-09,35,2021-01-09,Baja California,2
2,2021-01-10,44,2021-01-10,Baja California,2
2,2021-01-11,29,2021-01-11,Baja California,2
2,2021-01-12,31,2021-01-12,Baja California,2
2,2021-01-13,32,2021-01-13,Baja California,2
2,2021-01-14,26,2021-01-14,Baja California,2
2,2021-01-15,18,2021-01-15,Baja California,2
2,2021-01-16,17,2021-01-16,Baja California,2
2,2021-01-17,18,2021-01-17,Baja California,2
3,2020-03-29,1,2020-03-29,Baja California Sur,3
3,2020-03-31,1,2020-03-31,Baja California Sur,3
3,2020-04-04,1,2020-04-04,Baja California Sur,3
3,2020-04-05,1,2020-04-05,Baja California Sur,3
3,2020-04-08,1,2020-04-08,Baja California Sur,3
3,2020-04-11,1,2020-04-11,Baja California Sur,3
3,2020-04-12,1,2020-04-12,Baja California Sur,3
3,2020-04-13,1,2020-04-13,Baja California Sur,3
3,2020-04-16,1,2020-04-16,Baja California Sur,3
3,2020-04-17,1,2020-04-17,Baja California Sur,3
3,2020-04-20,1,2020-04-20,Baja California Sur,3
3,2020-04-21,1,2020-04-21,Baja California Sur,3
3,2020-04-22,2,2020-04-22,Baja California Sur,3
3,2020-04-24,1,2020-04-24,Baja California Sur,3
3,2020-04-26,2,2020-04-26,Baja California Sur,3
3,2020-04-28,1,2020-04-28,Baja California Sur,3
3,2020-04-29,1,2020-04-29,Baja California Sur,3
3,2020-05-03,1,2020-05-03,Baja California Sur,3
3,2020-05-04,1,2020-05-04,Baja California Sur,3
3,2020-05-06,2,2020-05-06,Baja California Sur,3
3,2020-05-08,2,2020-05-08,Baja California Sur,3
3,2020-05-10,2,2020-05-10,Baja California Sur,3
3,2020-05-11,1,2020-05-11,Baja California Sur,3
3,2020-05-13,1,2020-05-13,Baja California Sur,3
3,2020-05-14,1,2020-05-14,Baja California Sur,3
3,2020-05-16,1,2020-05-16,Baja California Sur,3
3,2020-05-17,1,2020-05-17,Baja California Sur,3
3,2020-05-18,1,2020-05-18,Baja California Sur,3
3,2020-05-20,1,2020-05-20,Baja California Sur,3
3,2020-05-22,1,2020-05-22,Baja California Sur,3
3,2020-05-24,1,2020-05-24,Baja California Sur,3
3,2020-05-26,1,2020-05-26,Baja California Sur,3
3,2020-05-27,2,2020-05-27,Baja California Sur,3
3,2020-05-29,1,2020-05-29,Baja California Sur,3
3,2020-06-01,1,2020-06-01,Baja California Sur,3
3,2020-06-02,1,2020-06-02,Baja California Sur,3
3,2020-06-03,2,2020-06-03,Baja California Sur,3
3,2020-06-04,3,2020-06-04,Baja California Sur,3
3,2020-06-05,3,2020-06-05,Baja California Sur,3
3,2020-06-09,1,2020-06-09,Baja California Sur,3
3,2020-06-11,2,2020-06-11,Baja California Sur,3
3,2020-06-12,2,2020-06-12,Baja California Sur,3
3,2020-06-13,2,2020-06-13,Baja California Sur,3
3,2020-06-14,4,2020-06-14,Baja California Sur,3
3,2020-06-15,4,2020-06-15,Baja California Sur,3
3,2020-06-16,1,2020-06-16,Baja California Sur,3
3,2020-06-17,1,2020-06-17,Baja California Sur,3
3,2020-06-18,1,2020-06-18,Baja California Sur,3
3,2020-06-19,1,2020-06-19,Baja California Sur,3
3,2020-06-20,2,2020-06-20,Baja California Sur,3
3,2020-06-22,1,2020-06-22,Baja California Sur,3
3,2020-06-23,1,2020-06-23,Baja California Sur,3
3,2020-06-24,1,2020-06-24,Baja California Sur,3
3,2020-06-25,1,2020-06-25,Baja California Sur,3
3,2020-06-26,1,2020-06-26,Baja California Sur,3
3,2020-06-27,3,2020-06-27,Baja California Sur,3
3,2020-06-29,1,2020-06-29,Baja California Sur,3
3,2020-06-30,5,2020-06-30,Baja California Sur,3
3,2020-07-01,1,2020-07-01,Baja California Sur,3
3,2020-07-02,5,2020-07-02,Baja California Sur,3
3,2020-07-03,4,2020-07-03,Baja California Sur,3
3,2020-07-04,1,2020-07-04,Baja California Sur,3
3,2020-07-05,2,2020-07-05,Baja California Sur,3
3,2020-07-06,2,2020-07-06,Baja California Sur,3
3,2020-07-08,2,2020-07-08,Baja California Sur,3
3,2020-07-09,3,2020-07-09,Baja California Sur,3
3,2020-07-10,3,2020-07-10,Baja California Sur,3
3,2020-07-11,5,2020-07-11,Baja California Sur,3
3,2020-07-12,7,2020-07-12,Baja California Sur,3
3,2020-07-13,6,2020-07-13,Baja California Sur,3
3,2020-07-14,4,2020-07-14,Baja California Sur,3
3,2020-07-15,4,2020-07-15,Baja California Sur,3
3,2020-07-16,2,2020-07-16,Baja California Sur,3
3,2020-07-17,7,2020-07-17,Baja California Sur,3
3,2020-07-18,2,2020-07-18,Baja California Sur,3
3,2020-07-19,3,2020-07-19,Baja California Sur,3
3,2020-07-20,7,2020-07-20,Baja California Sur,3
3,2020-07-21,4,2020-07-21,Baja California Sur,3
3,2020-07-22,5,2020-07-22,Baja California Sur,3
3,2020-07-23,5,2020-07-23,Baja California Sur,3
3,2020-07-24,7,2020-07-24,Baja California Sur,3
3,2020-07-25,5,2020-07-25,Baja California Sur,3
3,2020-07-26,9,2020-07-26,Baja California Sur,3
3,2020-07-27,5,2020-07-27,Baja California Sur,3
3,2020-07-28,8,2020-07-28,Baja California Sur,3
3,2020-07-29,9,2020-07-29,Baja California Sur,3
3,2020-07-30,13,2020-07-30,Baja California Sur,3
3,2020-07-31,4,2020-07-31,Baja California Sur,3
3,2020-08-01,8,2020-08-01,Baja California Sur,3
3,2020-08-02,6,2020-08-02,Baja California Sur,3
3,2020-08-03,6,2020-08-03,Baja California Sur,3
3,2020-08-04,5,2020-08-04,Baja California Sur,3
3,2020-08-05,8,2020-08-05,Baja California Sur,3
3,2020-08-06,2,2020-08-06,Baja California Sur,3
3,2020-08-07,7,2020-08-07,Baja California Sur,3
3,2020-08-08,9,2020-08-08,Baja California Sur,3
3,2020-08-09,8,2020-08-09,Baja California Sur,3
3,2020-08-10,5,2020-08-10,Baja California Sur,3
3,2020-08-11,14,2020-08-11,Baja California Sur,3
3,2020-08-12,7,2020-08-12,Baja California Sur,3
3,2020-08-13,6,2020-08-13,Baja California Sur,3
3,2020-08-14,9,2020-08-14,Baja California Sur,3
3,2020-08-15,7,2020-08-15,Baja California Sur,3
3,2020-08-16,9,2020-08-16,Baja California Sur,3
3,2020-08-17,9,2020-08-17,Baja California Sur,3
3,2020-08-18,12,2020-08-18,Baja California Sur,3
3,2020-08-19,8,2020-08-19,Baja California Sur,3
3,2020-08-20,7,2020-08-20,Baja California Sur,3
3,2020-08-21,8,2020-08-21,Baja California Sur,3
3,2020-08-22,4,2020-08-22,Baja California Sur,3
3,2020-08-23,7,2020-08-23,Baja California Sur,3
3,2020-08-24,7,2020-08-24,Baja California Sur,3
3,2020-08-25,9,2020-08-25,Baja California Sur,3
3,2020-08-26,4,2020-08-26,Baja California Sur,3
3,2020-08-27,4,2020-08-27,Baja California Sur,3
3,2020-08-28,5,2020-08-28,Baja California Sur,3
3,2020-08-29,8,2020-08-29,Baja California Sur,3
3,2020-08-30,3,2020-08-30,Baja California Sur,3
3,2020-08-31,9,2020-08-31,Baja California Sur,3
3,2020-09-01,6,2020-09-01,Baja California Sur,3
3,2020-09-02,10,2020-09-02,Baja California Sur,3
3,2020-09-03,7,2020-09-03,Baja California Sur,3
3,2020-09-04,3,2020-09-04,Baja California Sur,3
3,2020-09-05,3,2020-09-05,Baja California Sur,3
3,2020-09-06,3,2020-09-06,Baja California Sur,3
3,2020-09-07,1,2020-09-07,Baja California Sur,3
3,2020-09-08,9,2020-09-08,Baja California Sur,3
3,2020-09-09,9,2020-09-09,Baja California Sur,3
3,2020-09-10,3,2020-09-10,Baja California Sur,3
3,2020-09-11,1,2020-09-11,Baja California Sur,3
3,2020-09-12,3,2020-09-12,Baja California Sur,3
3,2020-09-13,5,2020-09-13,Baja California Sur,3
3,2020-09-14,3,2020-09-14,Baja California Sur,3
3,2020-09-15,3,2020-09-15,Baja California Sur,3
3,2020-09-16,1,2020-09-16,Baja California Sur,3
3,2020-09-17,10,2020-09-17,Baja California Sur,3
3,2020-09-18,2,2020-09-18,Baja California Sur,3
3,2020-09-19,5,2020-09-19,Baja California Sur,3
3,2020-09-20,2,2020-09-20,Baja California Sur,3
3,2020-09-21,3,2020-09-21,Baja California Sur,3
3,2020-09-22,3,2020-09-22,Baja California Sur,3
3,2020-09-23,4,2020-09-23,Baja California Sur,3
3,2020-09-24,2,2020-09-24,Baja California Sur,3
3,2020-09-25,3,2020-09-25,Baja California Sur,3
3,2020-09-26,2,2020-09-26,Baja California Sur,3
3,2020-09-27,4,2020-09-27,Baja California Sur,3
3,2020-09-28,4,2020-09-28,Baja California Sur,3
3,2020-09-29,5,2020-09-29,Baja California Sur,3
3,2020-09-30,2,2020-09-30,Baja California Sur,3
3,2020-10-01,2,2020-10-01,Baja California Sur,3
3,2020-10-03,3,2020-10-03,Baja California Sur,3
3,2020-10-04,5,2020-10-04,Baja California Sur,3
3,2020-10-05,4,2020-10-05,Baja California Sur,3
3,2020-10-06,1,2020-10-06,Baja California Sur,3
3,2020-10-07,4,2020-10-07,Baja California Sur,3
3,2020-10-08,4,2020-10-08,Baja California Sur,3
3,2020-10-09,2,2020-10-09,Baja California Sur,3
3,2020-10-10,3,2020-10-10,Baja California Sur,3
3,2020-10-12,2,2020-10-12,Baja California Sur,3
3,2020-10-13,1,2020-10-13,Baja California Sur,3
3,2020-10-14,4,2020-10-14,Baja California Sur,3
3,2020-10-15,1,2020-10-15,Baja California Sur,3
3,2020-10-16,3,2020-10-16,Baja California Sur,3
3,2020-10-17,3,2020-10-17,Baja California Sur,3
3,2020-10-18,2,2020-10-18,Baja California Sur,3
3,2020-10-19,4,2020-10-19,Baja California Sur,3
3,2020-10-21,5,2020-10-21,Baja California Sur,3
3,2020-10-22,1,2020-10-22,Baja California Sur,3
3,2020-10-23,2,2020-10-23,Baja California Sur,3
3,2020-10-24,2,2020-10-24,Baja California Sur,3
3,2020-10-25,2,2020-10-25,Baja California Sur,3
3,2020-10-26,4,2020-10-26,Baja California Sur,3
3,2020-10-27,2,2020-10-27,Baja California Sur,3
3,2020-10-29,2,2020-10-29,Baja California Sur,3
3,2020-10-30,3,2020-10-30,Baja California Sur,3
3,2020-10-31,3,2020-10-31,Baja California Sur,3
3,2020-11-01,2,2020-11-01,Baja California Sur,3
3,2020-11-02,3,2020-11-02,Baja California Sur,3
3,2020-11-03,3,2020-11-03,Baja California Sur,3
3,2020-11-04,3,2020-11-04,Baja California Sur,3
3,2020-11-05,2,2020-11-05,Baja California Sur,3
3,2020-11-06,1,2020-11-06,Baja California Sur,3
3,2020-11-07,2,2020-11-07,Baja California Sur,3
3,2020-11-08,2,2020-11-08,Baja California Sur,3
3,2020-11-09,1,2020-11-09,Baja California Sur,3
3,2020-11-10,5,2020-11-10,Baja California Sur,3
3,2020-11-11,4,2020-11-11,Baja California Sur,3
3,2020-11-12,1,2020-11-12,Baja California Sur,3
3,2020-11-13,4,2020-11-13,Baja California Sur,3
3,2020-11-14,1,2020-11-14,Baja California Sur,3
3,2020-11-15,3,2020-11-15,Baja California Sur,3
3,2020-11-16,3,2020-11-16,Baja California Sur,3
3,2020-11-17,1,2020-11-17,Baja California Sur,3
3,2020-11-18,1,2020-11-18,Baja California Sur,3
3,2020-11-19,2,2020-11-19,Baja California Sur,3
3,2020-11-20,1,2020-11-20,Baja California Sur,3
3,2020-11-21,1,2020-11-21,Baja California Sur,3
3,2020-11-22,3,2020-11-22,Baja California Sur,3
3,2020-11-23,1,2020-11-23,Baja California Sur,3
3,2020-11-24,3,2020-11-24,Baja California Sur,3
3,2020-11-25,3,2020-11-25,Baja California Sur,3
3,2020-11-26,1,2020-11-26,Baja California Sur,3
3,2020-11-28,3,2020-11-28,Baja California Sur,3
3,2020-11-30,4,2020-11-30,Baja California Sur,3
3,2020-12-01,4,2020-12-01,Baja California Sur,3
3,2020-12-03,3,2020-12-03,Baja California Sur,3
3,2020-12-04,5,2020-12-04,Baja California Sur,3
3,2020-12-05,2,2020-12-05,Baja California Sur,3
3,2020-12-06,3,2020-12-06,Baja California Sur,3
3,2020-12-07,2,2020-12-07,Baja California Sur,3
3,2020-12-09,1,2020-12-09,Baja California Sur,3
3,2020-12-10,1,2020-12-10,Baja California Sur,3
3,2020-12-11,2,2020-12-11,Baja California Sur,3
3,2020-12-12,2,2020-12-12,Baja California Sur,3
3,2020-12-13,7,2020-12-13,Baja California Sur,3
3,2020-12-14,1,2020-12-14,Baja California Sur,3
3,2020-12-15,2,2020-12-15,Baja California Sur,3
3,2020-12-16,3,2020-12-16,Baja California Sur,3
3,2020-12-17,1,2020-12-17,Baja California Sur,3
3,2020-12-18,2,2020-12-18,Baja California Sur,3
3,2020-12-19,3,2020-12-19,Baja California Sur,3
3,2020-12-20,1,2020-12-20,Baja California Sur,3
3,2020-12-21,5,2020-12-21,Baja California Sur,3
3,2020-12-23,2,2020-12-23,Baja California Sur,3
3,2020-12-24,4,2020-12-24,Baja California Sur,3
3,2020-12-25,2,2020-12-25,Baja California Sur,3
3,2020-12-26,6,2020-12-26,Baja California Sur,3
3,2020-12-27,4,2020-12-27,Baja California Sur,3
3,2020-12-28,4,2020-12-28,Baja California Sur,3
3,2020-12-29,2,2020-12-29,Baja California Sur,3
3,2020-12-30,5,2020-12-30,Baja California Sur,3
3,2020-12-31,2,2020-12-31,Baja California Sur,3
3,2021-01-01,1,2021-01-01,Baja California Sur,3
3,2021-01-02,1,2021-01-02,Baja California Sur,3
3,2021-01-03,5,2021-01-03,Baja California Sur,3
3,2021-01-04,5,2021-01-04,Baja California Sur,3
3,2021-01-05,5,2021-01-05,Baja California Sur,3
3,2021-01-06,6,2021-01-06,Baja California Sur,3
3,2021-01-07,4,2021-01-07,Baja California Sur,3
3,2021-01-08,2,2021-01-08,Baja California Sur,3
3,2021-01-09,1,2021-01-09,Baja California Sur,3
3,2021-01-10,5,2021-01-10,Baja California Sur,3
3,2021-01-11,5,2021-01-11,Baja California Sur,3
3,2021-01-12,4,2021-01-12,Baja California Sur,3
3,2021-01-13,2,2021-01-13,Baja California Sur,3
3,2021-01-15,1,2021-01-15,Baja California Sur,3
4,2020-04-06,1,2020-04-06,Campeche,4
4,2020-04-10,1,2020-04-10,Campeche,4
4,2020-04-14,1,2020-04-14,Campeche,4
4,2020-04-17,1,2020-04-17,Campeche,4
4,2020-04-19,2,2020-04-19,Campeche,4
4,2020-04-21,1,2020-04-21,Campeche,4
4,2020-04-22,2,2020-04-22,Campeche,4
4,2020-04-23,2,2020-04-23,Campeche,4
4,2020-04-24,2,2020-04-24,Campeche,4
4,2020-04-25,2,2020-04-25,Campeche,4
4,2020-04-26,1,2020-04-26,Campeche,4
4,2020-04-27,1,2020-04-27,Campeche,4
4,2020-04-29,3,2020-04-29,Campeche,4
4,2020-05-01,2,2020-05-01,Campeche,4
4,2020-05-02,2,2020-05-02,Campeche,4
4,2020-05-03,1,2020-05-03,Campeche,4
4,2020-05-05,1,2020-05-05,Campeche,4
4,2020-05-06,1,2020-05-06,Campeche,4
4,2020-05-07,1,2020-05-07,Campeche,4
4,2020-05-08,1,2020-05-08,Campeche,4
4,2020-05-09,3,2020-05-09,Campeche,4
4,2020-05-10,1,2020-05-10,Campeche,4
4,2020-05-11,2,2020-05-11,Campeche,4
4,2020-05-12,2,2020-05-12,Campeche,4
4,2020-05-13,1,2020-05-13,Campeche,4
4,2020-05-14,4,2020-05-14,Campeche,4
4,2020-05-15,5,2020-05-15,Campeche,4
4,2020-05-16,3,2020-05-16,Campeche,4
4,2020-05-17,2,2020-05-17,Campeche,4
4,2020-05-18,2,2020-05-18,Campeche,4
4,2020-05-19,2,2020-05-19,Campeche,4
4,2020-05-20,4,2020-05-20,Campeche,4
4,2020-05-21,1,2020-05-21,Campeche,4
4,2020-05-22,1,2020-05-22,Campeche,4
4,2020-05-23,1,2020-05-23,Campeche,4
4,2020-05-24,5,2020-05-24,Campeche,4
4,2020-05-25,3,2020-05-25,Campeche,4
4,2020-05-26,5,2020-05-26,Campeche,4
4,2020-05-27,1,2020-05-27,Campeche,4
4,2020-05-28,4,2020-05-28,Campeche,4
4,2020-05-29,3,2020-05-29,Campeche,4
4,2020-05-30,2,2020-05-30,Campeche,4
4,2020-05-31,1,2020-05-31,Campeche,4
4,2020-06-01,2,2020-06-01,Campeche,4
4,2020-06-02,4,2020-06-02,Campeche,4
4,2020-06-03,3,2020-06-03,Campeche,4
4,2020-06-04,3,2020-06-04,Campeche,4
4,2020-06-05,3,2020-06-05,Campeche,4
4,2020-06-06,2,2020-06-06,Campeche,4
4,2020-06-07,7,2020-06-07,Campeche,4
4,2020-06-08,9,2020-06-08,Campeche,4
4,2020-06-09,3,2020-06-09,Campeche,4
4,2020-06-10,2,2020-06-10,Campeche,4
4,2020-06-11,2,2020-06-11,Campeche,4
4,2020-06-12,5,2020-06-12,Campeche,4
4,2020-06-13,7,2020-06-13,Campeche,4
4,2020-06-14,5,2020-06-14,Campeche,4
4,2020-06-15,6,2020-06-15,Campeche,4
4,2020-06-16,3,2020-06-16,Campeche,4
4,2020-06-17,9,2020-06-17,Campeche,4
4,2020-06-18,4,2020-06-18,Campeche,4
4,2020-06-19,5,2020-06-19,Campeche,4
4,2020-06-20,10,2020-06-20,Campeche,4
4,2020-06-21,4,2020-06-21,Campeche,4
4,2020-06-22,5,2020-06-22,Campeche,4
4,2020-06-23,11,2020-06-23,Campeche,4
4,2020-06-24,8,2020-06-24,Campeche,4
4,2020-06-25,7,2020-06-25,Campeche,4
4,2020-06-26,12,2020-06-26,Campeche,4
4,2020-06-27,19,2020-06-27,Campeche,4
4,2020-06-28,14,2020-06-28,Campeche,4
4,2020-06-29,13,2020-06-29,Campeche,4
4,2020-06-30,8,2020-06-30,Campeche,4
4,2020-07-01,14,2020-07-01,Campeche,4
4,2020-07-02,11,2020-07-02,Campeche,4
4,2020-07-03,14,2020-07-03,Campeche,4
4,2020-07-04,10,2020-07-04,Campeche,4
4,2020-07-05,8,2020-07-05,Campeche,4
4,2020-07-06,13,2020-07-06,Campeche,4
4,2020-07-07,20,2020-07-07,Campeche,4
4,2020-07-08,13,2020-07-08,Campeche,4
4,2020-07-09,16,2020-07-09,Campeche,4
4,2020-07-10,19,2020-07-10,Campeche,4
4,2020-07-11,14,2020-07-11,Campeche,4
4,2020-07-12,13,2020-07-12,Campeche,4
4,2020-07-13,13,2020-07-13,Campeche,4
4,2020-07-14,11,2020-07-14,Campeche,4
4,2020-07-15,10,2020-07-15,Campeche,4
4,2020-07-16,17,2020-07-16,Campeche,4
4,2020-07-17,15,2020-07-17,Campeche,4
4,2020-07-18,12,2020-07-18,Campeche,4
4,2020-07-19,18,2020-07-19,Campeche,4
4,2020-07-20,11,2020-07-20,Campeche,4
4,2020-07-21,15,2020-07-21,Campeche,4
4,2020-07-22,10,2020-07-22,Campeche,4
4,2020-07-23,9,2020-07-23,Campeche,4
4,2020-07-24,11,2020-07-24,Campeche,4
4,2020-07-25,12,2020-07-25,Campeche,4
4,2020-07-26,17,2020-07-26,Campeche,4
4,2020-07-27,12,2020-07-27,Campeche,4
4,2020-07-28,9,2020-07-28,Campeche,4
4,2020-07-29,13,2020-07-29,Campeche,4
4,2020-07-30,6,2020-07-30,Campeche,4
4,2020-07-31,11,2020-07-31,Campeche,4
4,2020-08-01,15,2020-08-01,Campeche,4
4,2020-08-02,15,2020-08-02,Campeche,4
4,2020-08-03,19,2020-08-03,Campeche,4
4,2020-08-04,7,2020-08-04,Campeche,4
4,2020-08-05,9,2020-08-05,Campeche,4
4,2020-08-06,12,2020-08-06,Campeche,4
4,2020-08-07,4,2020-08-07,Campeche,4
4,2020-08-08,7,2020-08-08,Campeche,4
4,2020-08-09,9,2020-08-09,Campeche,4
4,2020-08-10,5,2020-08-10,Campeche,4
4,2020-08-11,8,2020-08-11,Campeche,4
4,2020-08-12,5,2020-08-12,Campeche,4
4,2020-08-13,7,2020-08-13,Campeche,4
4,2020-08-14,8,2020-08-14,Campeche,4
4,2020-08-15,10,2020-08-15,Campeche,4
4,2020-08-16,3,2020-08-16,Campeche,4
4,2020-08-17,7,2020-08-17,Campeche,4
4,2020-08-18,4,2020-08-18,Campeche,4
4,2020-08-19,4,2020-08-19,Campeche,4
4,2020-08-20,1,2020-08-20,Campeche,4
4,2020-08-21,4,2020-08-21,Campeche,4
4,2020-08-22,4,2020-08-22,Campeche,4
4,2020-08-23,5,2020-08-23,Campeche,4
4,2020-08-24,2,2020-08-24,Campeche,4
4,2020-08-25,2,2020-08-25,Campeche,4
4,2020-08-26,4,2020-08-26,Campeche,4
4,2020-08-27,1,2020-08-27,Campeche,4
4,2020-08-29,2,2020-08-29,Campeche,4
4,2020-08-30,11,2020-08-30,Campeche,4
4,2020-08-31,3,2020-08-31,Campeche,4
4,2020-09-01,4,2020-09-01,Campeche,4
4,2020-09-02,2,2020-09-02,Campeche,4
4,2020-09-03,1,2020-09-03,Campeche,4
4,2020-09-04,2,2020-09-04,Campeche,4
4,2020-09-05,2,2020-09-05,Campeche,4
4,2020-09-06,1,2020-09-06,Campeche,4
4,2020-09-08,2,2020-09-08,Campeche,4
4,2020-09-10,1,2020-09-10,Campeche,4
4,2020-09-11,2,2020-09-11,Campeche,4
4,2020-09-12,2,2020-09-12,Campeche,4
4,2020-09-13,1,2020-09-13,Campeche,4
4,2020-09-14,2,2020-09-14,Campeche,4
4,2020-09-15,4,2020-09-15,Campeche,4
4,2020-09-16,1,2020-09-16,Campeche,4
4,2020-09-17,4,2020-09-17,Campeche,4
4,2020-09-18,3,2020-09-18,Campeche,4
4,2020-09-20,2,2020-09-20,Campeche,4
4,2020-09-21,3,2020-09-21,Campeche,4
4,2020-09-22,2,2020-09-22,Campeche,4
4,2020-09-23,3,2020-09-23,Campeche,4
4,2020-09-25,1,2020-09-25,Campeche,4
4,2020-09-26,1,2020-09-26,Campeche,4
4,2020-09-27,1,2020-09-27,Campeche,4
4,2020-09-28,2,2020-09-28,Campeche,4
4,2020-09-29,2,2020-09-29,Campeche,4
4,2020-10-02,1,2020-10-02,Campeche,4
4,2020-10-04,1,2020-10-04,Campeche,4
4,2020-10-05,1,2020-10-05,Campeche,4
4,2020-10-06,1,2020-10-06,Campeche,4
4,2020-10-08,1,2020-10-08,Campeche,4
4,2020-10-15,2,2020-10-15,Campeche,4
4,2020-10-18,1,2020-10-18,Campeche,4
4,2020-10-19,1,2020-10-19,Campeche,4
4,2020-10-20,1,2020-10-20,Campeche,4
4,2020-10-21,3,2020-10-21,Campeche,4
4,2020-10-22,1,2020-10-22,Campeche,4
4,2020-10-25,1,2020-10-25,Campeche,4
4,2020-10-28,2,2020-10-28,Campeche,4
4,2020-10-30,1,2020-10-30,Campeche,4
4,2020-11-08,1,2020-11-08,Campeche,4
4,2020-11-09,2,2020-11-09,Campeche,4
4,2020-11-13,1,2020-11-13,Campeche,4
4,2020-11-17,1,2020-11-17,Campeche,4
4,2020-11-22,2,2020-11-22,Campeche,4
4,2020-11-23,3,2020-11-23,Campeche,4
4,2020-11-24,2,2020-11-24,Campeche,4
4,2020-12-04,1,2020-12-04,Campeche,4
4,2020-12-05,1,2020-12-05,Campeche,4
4,2020-12-07,1,2020-12-07,Campeche,4
4,2020-12-14,1,2020-12-14,Campeche,4
4,2020-12-16,1,2020-12-16,Campeche,4
4,2020-12-17,1,2020-12-17,Campeche,4
4,2020-12-18,3,2020-12-18,Campeche,4
4,2020-12-19,1,2020-12-19,Campeche,4
4,2020-12-21,2,2020-12-21,Campeche,4
4,2020-12-22,1,2020-12-22,Campeche,4
4,2020-12-26,1,2020-12-26,Campeche,4
4,2020-12-27,1,2020-12-27,Campeche,4
4,2020-12-28,1,2020-12-28,Campeche,4
4,2020-12-29,1,2020-12-29,Campeche,4
4,2020-12-30,3,2020-12-30,Campeche,4
4,2021-01-03,1,2021-01-03,Campeche,4
4,2021-01-05,2,2021-01-05,Campeche,4
4,2021-01-07,1,2021-01-07,Campeche,4
4,2021-01-08,1,2021-01-08,Campeche,4
4,2021-01-10,3,2021-01-10,Campeche,4
4,2021-01-11,1,2021-01-11,Campeche,4
4,2021-01-13,2,2021-01-13,Campeche,4
4,2021-01-16,2,2021-01-16,Campeche,4
5,2020-03-28,1,2020-03-28,Coahuila,5
5,2020-03-30,1,2020-03-30,Coahuila,5
5,2020-03-31,1,2020-03-31,Coahuila,5
5,2020-04-02,2,2020-04-02,Coahuila,5
5,2020-04-03,2,2020-04-03,Coahuila,5
5,2020-04-04,1,2020-04-04,Coahuila,5
5,2020-04-05,2,2020-04-05,Coahuila,5
5,2020-04-06,1,2020-04-06,Coahuila,5
5,2020-04-07,3,2020-04-07,Coahuila,5
5,2020-04-09,1,2020-04-09,Coahuila,5
5,2020-04-10,1,2020-04-10,Coahuila,5
5,2020-04-13,1,2020-04-13,Coahuila,5
5,2020-04-14,5,2020-04-14,Coahuila,5
5,2020-04-15,1,2020-04-15,Coahuila,5
5,2020-04-16,3,2020-04-16,Coahuila,5
5,2020-04-19,2,2020-04-19,Coahuila,5
5,2020-04-20,5,2020-04-20,Coahuila,5
5,2020-04-21,2,2020-04-21,Coahuila,5
5,2020-04-22,2,2020-04-22,Coahuila,5
5,2020-04-23,2,2020-04-23,Coahuila,5
5,2020-04-24,2,2020-04-24,Coahuila,5
5,2020-04-25,2,2020-04-25,Coahuila,5
5,2020-04-26,2,2020-04-26,Coahuila,5
5,2020-04-28,2,2020-04-28,Coahuila,5
5,2020-05-02,1,2020-05-02,Coahuila,5
5,2020-05-03,2,2020-05-03,Coahuila,5
5,2020-05-04,4,2020-05-04,Coahuila,5
5,2020-05-05,1,2020-05-05,Coahuila,5
5,2020-05-06,3,2020-05-06,Coahuila,5
5,2020-05-07,1,2020-05-07,Coahuila,5
5,2020-05-08,1,2020-05-08,Coahuila,5
5,2020-05-09,1,2020-05-09,Coahuila,5
5,2020-05-10,2,2020-05-10,Coahuila,5
5,2020-05-11,3,2020-05-11,Coahuila,5
