ENTIDAD_RES,FECHA_DEF,defunciones
23,2020-12-15,1
23,2020-12-16,3
23,2020-12-17,5
23,2020-12-18,3
23,2020-12-19,4
23,2020-12-20,4
23,2020-12-21,1
23,2020-12-23,1
23,2020-12-24,6
23,2020-12-25,2
23,2020-12-26,1
23,2020-12-27,2
23,2020-12-28,8
23,2020-12-29,5
23,2020-12-30,6
23,2020-12-31,3
23,2021-01-01,10
23,2021-01-02,10
23,2021-01-03,4
23,2021-01-04,4
23,2021-01-05,7
23,2021-01-06,6
23,2021-01-07,6
23,2021-01-08,8
23,2021-01-09,6
23,2021-01-10,6
23,2021-01-11,9
23,2021-01-12,2
23,2021-01-13,7
23,2021-01-14,2
23,2021-01-15,5
23,2021-01-16,10
23,2021-01-17,9
23,2021-01-18,12
23,2021-01-19,4
23,2021-01-20,10
23,2021-01-21,8
23,2021-01-22,1
23,2021-01-23,3
23,2021-01-24,9
23,2021-01-25,8
23,2021-01-26,6
23,2021-01-27,4
23,2021-01-28,7
23,2021-01-29,7
23,2021-01-30,8
23,2021-01-31,4
23,2021-02-01,5
23,2021-02-02,7
23,2021-02-03,8
23,2021-02-04,2
23,2021-02-05,6
23,2021-02-06,9
23,2021-02-07,5
23,2021-02-08,12
23,2021-02-09,3
23,2021-02-10,11
23,2021-02-11,7
23,2021-02-12,6
23,2021-02-13,4
23,2021-02-14,3
23,2021-02-15,6
23,2021-02-16,4
23,2021-02-17,7
23,2021-02-18,2
23,2021-02-19,6
23,2021-02-20,6
23,2021-02-21,2
23,2021-02-22,6
23,2021-02-23,2
23,2021-02-24,2
23,2021-02-25,1
23,2021-02-26,2
23,2021-02-27,2
23,2021-02-28,4
23,2021-03-01,1
24,2020-03-24,1
24,2020-03-25,1
24,2020-03-30,1
24,2020-04-06,1
24,2020-04-17,1
24,2020-04-18,1
24,2020-04-23,1
24,2020-04-26,1
24,2020-04-29,1
24,2020-04-30,1
24,2020-05-03,1
24,2020-05-04,2
24,2020-05-05,1
24,2020-05-06,1
24,2020-05-07,1
24,2020-05-08,1
24,2020-05-09,1
24,2020-05-11,1
24,2020-05-12,1
24,2020-05-14,1
24,2020-05-15,2
24,2020-05-16,4
24,2020-05-17,5
24,2020-05-18,2
24,2020-05-20,3
24,2020-05-21,1
24,2020-05-22,2
24,2020-05-23,3
24,2020-05-24,2
24,2020-05-25,3
24,2020-05-26,3
24,2020-05-27,1
24,2020-05-28,1
24,2020-05-29,2
24,2020-05-30,2
24,2020-05-31,4
24,2020-06-01,6
24,2020-06-02,1
24,2020-06-03,6
24,2020-06-04,5
24,2020-06-05,2
24,2020-06-06,8
24,2020-06-07,6
24,2020-06-08,6
24,2020-06-09,3
24,2020-06-10,4
24,2020-06-11,8
24,2020-06-12,4
24,2020-06-13,2
24,2020-06-14,2
24,2020-06-16,7
24,2020-06-17,2
24,2020-06-18,2
24,2020-06-19,4
24,2020-06-20,6
24,2020-06-21,7
24,2020-06-22,7
24,2020-06-23,6
24,2020-06-24,13
24,2020-06-25,10
24,2020-06-26,7
24,2020-06-27,4
24,2020-06-28,8
24,2020-06-29,4
24,2020-06-30,11
24,2020-07-01,9
24,2020-07-02,3
24,2020-07-03,5
24,2020-07-04,4
24,2020-07-05,8
24,2020-07-06,12
24,2020-07-07,10
24,2020-07-08,7
24,2020-07-09,11
24,2020-07-10,15
24,2020-07-11,8
24,2020-07-12,14
24,2020-07-13,16
24,2020-07-14,16
24,2020-07-15,17
24,2020-07-16,24
24,2020-07-17,16
24,2020-07-18,11
24,2020-07-19,19
24,2020-07-20,22
24,2020-07-21,27
24,2020-07-22,27
24,2020-07-23,32
24,2020-07-24,24
24,2020-07-25,25
24,2020-07-26,18
24,2020-07-27,23
24,2020-07-28,38
24,2020-07-29,21
24,2020-07-30,22
24,2020-07-31,28
24,2020-08-01,19
24,2020-08-02,25
24,2020-08-03,34
24,2020-08-04,33
24,2020-08-05,32
24,2020-08-06,24
24,2020-08-07,26
24,2020-08-08,25
24,2020-08-09,28
24,2020-08-10,28
24,2020-08-11,34
24,2020-08-12,34
24,2020-08-13,25
24,2020-08-14,32
24,2020-08-15,20
24,2020-08-16,12
24,2020-08-17,28
24,2020-08-18,17
24,2020-08-19,17
24,2020-08-20,26
24,2020-08-21,24
24,2020-08-22,24
24,2020-08-23,15
24,2020-08-24,38
24,2020-08-25,27
24,2020-08-26,20
24,2020-08-27,21
24,2020-08-28,22
24,2020-08-29,15
24,2020-08-30,24
24,2020-08-31,17
24,2020-09-01,16
24,2020-09-02,30
24,2020-09-03,12
24,2020-09-04,15
24,2020-09-05,17
24,2020-09-06,17
24,2020-09-07,16
24,2020-09-08,22
24,2020-09-09,22
24,2020-09-10,10
24,2020-09-11,14
24,2020-09-12,10
24,2020-09-13,11
24,2020-09-14,13
24,2020-09-15,27
24,2020-09-16,13
24,2020-09-17,10
24,2020-09-18,14
24,2020-09-19,8
24,2020-09-20,18
24,2020-09-21,17
24,2020-09-22,15
24,2020-09-23,10
24,2020-09-24,13
24,2020-09-25,14
24,2020-09-26,16
24,2020-09-27,11
24,2020-09-28,7
24,2020-09-29,4
24,2020-09-30,10
24,2020-10-01,10
24,2020-10-02,9
24,2020-10-03,10
24,2020-10-04,8
24,2020-10-05,7
24,2020-10-06,4
24,2020-10-07,13
24,2020-10-08,13
24,2020-10-09,8
24,2020-10-10,17
24,2020-10-11,16
24,2020-10-12,11
24,2020-10-13,16
24,2020-10-14,12
24,2020-10-15,11
24,2020-10-16,9
24,2020-10-17,16
24,2020-10-18,7
24,2020-10-19,13
24,2020-10-20,18
24,2020-10-21,11
24,2020-10-22,19
24,2020-10-23,18
24,2020-10-24,16
24,2020-10-25,17
24,2020-10-26,13
24,2020-10-27,12
24,2020-10-28,16
24,2020-10-29,19
24,2020-10-30,15
24,2020-10-31,12
24,2020-11-01,10
24,2020-11-02,17
24,2020-11-03,15
24,2020-11-04,12
24,2020-11-05,10
24,2020-11-06,16
24,2020-11-07,15
24,2020-11-08,15
24,2020-11-09,16
24,2020-11-10,17
24,2020-11-11,17
24,2020-11-12,16
24,2020-11-13,18
24,2020-11-14,20
24,2020-11-15,7
24,2020-11-16,16
24,2020-11-17,22
24,2020-11-18,18
24,2020-11-19,15
24,2020-11-20,19
24,2020-11-21,13
24,2020-11-22,31
24,2020-11-23,14
24,2020-11-24,16
24,2020-11-25,8
24,2020-11-26,14
24,2020-11-27,20
24,2020-11-28,18
24,2020-11-29,19
24,2020-11-30,17
24,2020-12-01,12
24,2020-12-02,12
24,2020-12-03,18
24,2020-12-04,17
24,2020-12-05,12
24,2020-12-06,20
24,2020-12-07,12
24,2020-12-08,10
24,2020-12-09,13
24,2020-12-10,16
24,2020-12-11,18
24,2020-12-12,16
24,2020-12-13,23
24,2020-12-14,15
24,2020-12-15,10
24,2020-12-16,11
24,2020-12-17,14
24,2020-12-18,9
24,2020-12-19,10
24,2020-12-20,18
24,2020-12-21,12
24,2020-12-22,21
24,2020-12-23,17
24,2020-12-24,20
24,2020-12-25,15
24,2020-12-26,8
24,2020-12-27,19
24,2020-12-28,16
24,2020-12-29,15
24,2020-12-30,23
24,2020-12-31,20
24,2021-01-01,17
24,2021-01-02,13
24,2021-01-03,8
24,2021-01-04,14
24,2021-01-05,18
24,2021-01-06,15
24,2021-01-07,22
24,2021-01-08,16
24,2021-01-09,25
24,2021-01-10,25
24,2021-01-11,29
24,2021-01-12,28
24,2021-01-13,27
24,2021-01-14,24
24,2021-01-15,24
24,2021-01-16,36
24,2021-01-17,33
24,2021-01-18,20
24,2021-01-19,30
24,2021-01-20,33
24,2021-01-21,35
24,2021-01-22,16
24,2021-01-23,27
24,2021-01-24,28
24,2021-01-25,27
24,2021-01-26,32
24,2021-01-27,29
24,2021-01-28,31
24,2021-01-29,21
24,2021-01-30,26
24,2021-01-31,30
24,2021-02-01,43
24,2021-02-02,32
24,2021-02-03,25
24,2021-02-04,27
24,2021-02-05,31
24,2021-02-06,29
24,2021-02-07,15
24,2021-02-08,27
24,2021-02-09,27
24,2021-02-10,17
24,2021-02-11,23
24,2021-02-12,21
24,2021-02-13,17
24,2021-02-14,18
24,2021-02-15,12
24,2021-02-16,19
24,2021-02-17,13
24,2021-02-18,13
24,2021-02-19,10
24,2021-02-20,17
24,2021-02-21,14
24,2021-02-22,16
24,2021-02-23,12
24,2021-02-24,10
24,2021-02-25,12
24,2021-02-26,8
24,2021-02-27,9
24,2021-02-28,14
24,2021-03-01,4
25,2020-03-26,1
25,2020-03-27,1
25,2020-03-28,1
25,2020-03-29,1
25,2020-03-31,1
25,2020-04-01,2
25,2020-04-02,3
25,2020-04-03,2
25,2020-04-04,5
25,2020-04-06,1
25,2020-04-07,3
25,2020-04-08,6
25,2020-04-09,7
25,2020-04-10,11
25,2020-04-11,8
25,2020-04-12,7
25,2020-04-13,8
25,2020-04-14,5
25,2020-04-15,6
25,2020-04-16,4
25,2020-04-17,5
25,2020-04-18,5
25,2020-04-19,4
25,2020-04-20,11
25,2020-04-21,7
25,2020-04-22,8
25,2020-04-23,7
25,2020-04-24,6
25,2020-04-25,11
25,2020-04-26,10
25,2020-04-27,10
25,2020-04-28,8
25,2020-04-29,11
25,2020-04-30,13
25,2020-05-01,17
25,2020-05-02,6
25,2020-05-03,10
25,2020-05-04,13
25,2020-05-05,22
25,2020-05-06,7
25,2020-05-07,14
25,2020-05-08,12
25,2020-05-09,6
25,2020-05-10,6
25,2020-05-11,13
25,2020-05-12,16
25,2020-05-13,4
25,2020-05-14,16
25,2020-05-15,17
25,2020-05-16,16
25,2020-05-17,20
25,2020-05-18,18
25,2020-05-19,19
25,2020-05-20,17
25,2020-05-21,25
25,2020-05-22,16
25,2020-05-23,20
25,2020-05-24,15
25,2020-05-25,20
25,2020-05-26,18
25,2020-05-27,28
25,2020-05-28,24
25,2020-05-29,23
25,2020-05-30,24
25,2020-05-31,28
25,2020-06-01,34
25,2020-06-02,30
25,2020-06-03,44
25,2020-06-04,30
25,2020-06-05,34
25,2020-06-06,26
25,2020-06-07,32
25,2020-06-08,37
25,2020-06-09,22
25,2020-06-10,25
25,2020-06-11,22
25,2020-06-12,50
25,2020-06-13,26
25,2020-06-14,28
25,2020-06-15,35
25,2020-06-16,34
25,2020-06-17,34
25,2020-06-18,31
25,2020-06-19,23
25,2020-06-20,27
25,2020-06-21,36
25,2020-06-22,37
25,2020-06-23,33
25,2020-06-24,32
25,2020-06-25,30
25,2020-06-26,28
25,2020-06-27,36
25,2020-06-28,35
25,2020-06-29,29
25,2020-06-30,24
25,2020-07-01,22
25,2020-07-02,26
25,2020-07-03,37
25,2020-07-04,29
25,2020-07-05,41
25,2020-07-06,32
25,2020-07-07,31
25,2020-07-08,32
25,2020-07-09,37
25,2020-07-10,16
25,2020-07-11,23
25,2020-07-12,33
25,2020-07-13,39
25,2020-07-14,33
25,2020-07-15,37
25,2020-07-16,27
25,2020-07-17,33
25,2020-07-18,24
25,2020-07-19,41
25,2020-07-20,33
25,2020-07-21,23
25,2020-07-22,26
25,2020-07-23,23
25,2020-07-24,24
25,2020-07-25,26
25,2020-07-26,31
25,2020-07-27,35
25,2020-07-28,19
25,2020-07-29,24
25,2020-07-30,17
25,2020-07-31,33
25,2020-08-01,29
25,2020-08-02,15
25,2020-08-03,26
25,2020-08-04,31
25,2020-08-05,16
25,2020-08-06,21
25,2020-08-07,28
25,2020-08-08,16
25,2020-08-09,30
25,2020-08-10,18
25,2020-08-11,14
25,2020-08-12,21
25,2020-08-13,28
25,2020-08-14,21
25,2020-08-15,11
25,2020-08-16,16
25,2020-08-17,18
25,2020-08-18,15
25,2020-08-19,26
25,2020-08-20,26
25,2020-08-21,18
25,2020-08-22,23
25,2020-08-23,16
25,2020-08-24,21
25,2020-08-25,18
25,2020-08-26,12
25,2020-08-27,14
25,2020-08-28,14
25,2020-08-29,18
25,2020-08-30,19
25,2020-08-31,14
25,2020-09-01,13
25,2020-09-02,11
25,2020-09-03,22
25,2020-09-04,15
25,2020-09-05,20
25,2020-09-06,13
25,2020-09-07,21
25,2020-09-08,8
25,2020-09-09,13
25,2020-09-10,19
25,2020-09-11,14
25,2020-09-12,19
25,2020-09-13,10
25,2020-09-14,9
25,2020-09-15,11
25,2020-09-16,18
25,2020-09-17,10
25,2020-09-18,10
25,2020-09-19,14
25,2020-09-20,16
25,2020-09-21,10
25,2020-09-22,16
25,2020-09-23,10
25,2020-09-24,13
25,2020-09-25,6
25,2020-09-26,6
25,2020-09-27,19
25,2020-09-28,9
25,2020-09-29,11
25,2020-09-30,6
25,2020-10-01,16
25,2020-10-02,11
25,2020-10-03,7
25,2020-10-04,5
25,2020-10-05,13
25,2020-10-06,14
25,2020-10-07,13
25,2020-10-08,10
25,2020-10-09,5
25,2020-10-10,12
25,2020-10-11,8
25,2020-10-12,8
25,2020-10-13,10
25,2020-10-14,2
25,2020-10-15,13
25,2020-10-16,6
25,2020-10-17,9
25,2020-10-18,10
25,2020-10-19,13
25,2020-10-20,9
25,2020-10-21,11
25,2020-10-22,9
25,2020-10-23,10
25,2020-10-24,7
25,2020-10-25,15
25,2020-10-26,11
25,2020-10-27,9
25,2020-10-28,11
25,2020-10-29,10
25,2020-10-30,12
25,2020-10-31,8
25,2020-11-01,17
25,2020-11-02,9
25,2020-11-03,5
25,2020-11-04,13
25,2020-11-05,12
25,2020-11-06,11
25,2020-11-07,7
25,2020-11-08,9
25,2020-11-09,7
25,2020-11-10,6
25,2020-11-11,11
25,2020-11-12,5
25,2020-11-13,8
25,2020-11-14,6
25,2020-11-15,5
25,2020-11-16,6
25,2020-11-17,5
25,2020-11-18,6
25,2020-11-19,9
25,2020-11-20,14
25,2020-11-21,10
25,2020-11-22,13
25,2020-11-23,13
25,2020-11-24,8
25,2020-11-25,10
25,2020-11-26,13
25,2020-11-27,9
25,2020-11-28,8
25,2020-11-29,12
25,2020-11-30,13
25,2020-12-01,9
25,2020-12-02,8
25,2020-12-03,7
25,2020-12-04,5
25,2020-12-05,9
25,2020-12-06,10
25,2020-12-07,4
25,2020-12-08,9
25,2020-12-09,7
25,2020-12-10,7
25,2020-12-11,5
25,2020-12-12,9
25,2020-12-13,12
25,2020-12-14,9
25,2020-12-15,9
25,2020-12-16,6
25,2020-12-17,6
25,2020-12-18,3
25,2020-12-19,10
25,2020-12-20,6
25,2020-12-21,10
25,2020-12-22,7
25,2020-12-23,11
25,2020-12-24,8
25,2020-12-25,4
25,2020-12-26,11
25,2020-12-27,7
25,2020-12-28,12
25,2020-12-29,11
25,2020-12-30,8
25,2020-12-31,14
25,2021-01-01,9
25,2021-01-02,11
25,2021-01-03,10
25,2021-01-04,12
25,2021-01-05,15
25,2021-01-06,17
25,2021-01-07,15
25,2021-01-08,14
25,2021-01-09,12
25,2021-01-10,13
25,2021-01-11,16
25,2021-01-12,17
25,2021-01-13,10
25,2021-01-14,20
25,2021-01-15,17
25,2021-01-16,16
25,2021-01-17,21
25,2021-01-18,15
25,2021-01-19,21
25,2021-01-20,20
25,2021-01-21,22
25,2021-01-22,18
25,2021-01-23,20
25,2021-01-24,20
25,2021-01-25,31
25,2021-01-26,29
25,2021-01-27,16
25,2021-01-28,21
25,2021-01-29,25
25,2021-01-30,22
25,2021-01-31,27
25,2021-02-01,13
25,2021-02-02,12
25,2021-02-03,17
25,2021-02-04,7
25,2021-02-05,12
25,2021-02-06,11
25,2021-02-07,10
25,2021-02-08,16
25,2021-02-09,19
25,2021-02-10,10
25,2021-02-11,15
25,2021-02-12,14
25,2021-02-13,9
25,2021-02-14,14
25,2021-02-15,12
25,2021-02-16,7
25,2021-02-17,7
25,2021-02-18,17
25,2021-02-19,17
25,2021-02-20,4
25,2021-02-21,9
25,2021-02-22,7
25,2021-02-23,7
25,2021-02-24,12
25,2021-02-25,6
25,2021-02-26,9
25,2021-02-27,13
25,2021-02-28,2
25,2021-03-01,3
26,2020-03-30,1
26,2020-04-05,2
26,2020-04-06,1
26,2020-04-07,1
26,2020-04-08,1
26,2020-04-09,1
26,2020-04-11,1
26,2020-04-12,3
26,2020-04-14,1
26,2020-04-15,2
26,2020-04-17,1
26,2020-04-18,1
26,2020-04-19,2
26,2020-04-20,4
26,2020-04-21,3
26,2020-04-22,3
26,2020-04-23,1
26,2020-04-24,1
26,2020-04-25,1
26,2020-04-27,4
26,2020-04-28,2
26,2020-04-29,3
26,2020-04-30,1
26,2020-05-01,2
26,2020-05-02,3
26,2020-05-03,1
26,2020-05-04,2
26,2020-05-07,3
26,2020-05-08,2
26,2020-05-09,3
26,2020-05-10,4
26,2020-05-11,4
26,2020-05-12,1
26,2020-05-13,4
26,2020-05-14,7
26,2020-05-15,5
26,2020-05-16,7
26,2020-05-17,11
26,2020-05-18,8
26,2020-05-19,10
26,2020-05-20,11
26,2020-05-21,5
26,2020-05-22,15
26,2020-05-23,18
26,2020-05-24,15
26,2020-05-25,22
26,2020-05-26,22
26,2020-05-27,20
26,2020-05-28,17
26,2020-05-29,28
26,2020-05-30,22
26,2020-05-31,18
26,2020-06-01,27
26,2020-06-02,21
26,2020-06-03,23
26,2020-06-04,29
26,2020-06-05,39
26,2020-06-06,27
26,2020-06-07,28
26,2020-06-08,39
26,2020-06-09,33
26,2020-06-10,47
26,2020-06-11,42
26,2020-06-12,43
26,2020-06-13,36
26,2020-06-14,38
26,2020-06-15,49
26,2020-06-16,47
26,2020-06-17,38
26,2020-06-18,47
26,2020-06-19,36
26,2020-06-20,52
26,2020-06-21,31
26,2020-06-22,45
26,2020-06-23,59
26,2020-06-24,59
26,2020-06-25,56
26,2020-06-26,50
26,2020-06-27,45
26,2020-06-28,55
26,2020-06-29,53
26,2020-06-30,43
26,2020-07-01,51
26,2020-07-02,47
26,2020-07-03,49
26,2020-07-04,54
26,2020-07-05,48
26,2020-07-06,50
26,2020-07-07,51
26,2020-07-08,49
26,2020-07-09,57
26,2020-07-10,57
26,2020-07-11,56
26,2020-07-12,49
26,2020-07-13,53
26,2020-07-14,59
26,2020-07-15,45
26,2020-07-16,51
26,2020-07-17,35
26,2020-07-18,44
26,2020-07-19,40
26,2020-07-20,38
26,2020-07-21,53
26,2020-07-22,24
26,2020-07-23,43
26,2020-07-24,29
26,2020-07-25,28
26,2020-07-26,40
26,2020-07-27,38
26,2020-07-28,33
26,2020-07-29,21
26,2020-07-30,32
26,2020-07-31,22
26,2020-08-01,15
26,2020-08-02,19
26,2020-08-03,20
26,2020-08-04,28
26,2020-08-05,16
26,2020-08-06,23
26,2020-08-07,21
26,2020-08-08,16
26,2020-08-09,9
26,2020-08-10,8
26,2020-08-11,24
26,2020-08-12,13
26,2020-08-13,19
26,2020-08-14,14
26,2020-08-15,12
26,2020-08-16,16
26,2020-08-17,19
26,2020-08-18,12
26,2020-08-19,12
26,2020-08-20,12
26,2020-08-21,12
26,2020-08-22,10
26,2020-08-23,9
26,2020-08-24,11
26,2020-08-25,10
26,2020-08-26,11
26,2020-08-27,7
26,2020-08-28,13
26,2020-08-29,6
26,2020-08-30,5
26,2020-08-31,10
26,2020-09-01,4
26,2020-09-02,8
26,2020-09-03,8
26,2020-09-04,12
26,2020-09-05,4
26,2020-09-06,10
26,2020-09-07,7
26,2020-09-08,6
26,2020-09-09,5
26,2020-09-10,7
26,2020-09-11,5
26,2020-09-12,2
26,2020-09-13,7
26,2020-09-14,5
26,2020-09-15,4
26,2020-09-16,4
26,2020-09-17,3
26,2020-09-18,3
26,2020-09-19,9
26,2020-09-20,8
26,2020-09-21,3
26,2020-09-22,5
26,2020-09-23,8
26,2020-09-24,9
26,2020-09-25,1
26,2020-09-26,7
26,2020-09-27,8
26,2020-09-28,4
26,2020-09-29,8
26,2020-09-30,7
26,2020-10-01,6
26,2020-10-02,6
26,2020-10-03,4
26,2020-10-04,6
26,2020-10-05,4
26,2020-10-06,3
26,2020-10-07,8
26,2020-10-08,1
26,2020-10-09,5
26,2020-10-10,7
26,2020-10-11,8
26,2020-10-12,6
26,2020-10-13,9
26,2020-10-14,6
26,2020-10-15,8
26,2020-10-16,3
26,2020-10-17,3
26,2020-10-18,7
26,2020-10-19,12
26,2020-10-20,4
26,2020-10-21,7
26,2020-10-22,9
26,2020-10-23,3
26,2020-10-24,9
26,2020-10-25,5
26,2020-10-26,14
26,2020-10-27,7
26,2020-10-28,9
26,2020-10-29,3
26,2020-10-30,9
26,2020-10-31,10
26,2020-11-01,7
26,2020-11-02,7
26,2020-11-03,9
26,2020-11-04,10
26,2020-11-05,5
26,2020-11-06,9
26,2020-11-07,8
26,2020-11-08,7
26,2020-11-09,6
26,2020-11-10,14
26,2020-11-11,14
26,2020-11-12,14
26,2020-11-13,11
26,2020-11-14,11
26,2020-11-15,18
26,2020-11-16,11
26,2020-11-17,16
26,2020-11-18,18
26,2020-11-19,9
26,2020-11-20,11
26,2020-11-21,13
26,2020-11-22,17
26,2020-11-23,25
26,2020-11-24,13
26,2020-11-25,15
26,2020-11-26,16
26,2020-11-27,21
26,2020-11-28,14
26,2020-11-29,11
26,2020-11-30,22
26,2020-12-01,22
26,2020-12-02,20
26,2020-12-03,19
26,2020-12-04,10
26,2020-12-05,19
26,2020-12-06,17
26,2020-12-07,22
26,2020-12-08,24
26,2020-12-09,36
26,2020-12-10,27
26,2020-12-11,34
26,2020-12-12,23
26,2020-12-13,27
26,2020-12-14,29
26,2020-12-15,25
26,2020-12-16,18
26,2020-12-17,34
26,2020-12-18,29
26,2020-12-19,27
26,2020-12-20,31
26,2020-12-21,43
26,2020-12-22,27
26,2020-12-23,30
26,2020-12-24,32
26,2020-12-25,31
26,2020-12-26,29
26,2020-12-27,39
26,2020-12-28,33
26,2020-12-29,34
26,2020-12-30,24
26,2020-12-31,34
26,2021-01-01,32
26,2021-01-02,32
26,2021-01-03,27
26,2021-01-04,38
26,2021-01-05,31
26,2021-01-06,28
26,2021-01-07,24
26,2021-01-08,21
26,2021-01-09,26
26,2021-01-10,28
26,2021-01-11,30
26,2021-01-12,31
26,2021-01-13,32
26,2021-01-14,19
26,2021-01-15,22
26,2021-01-16,29
26,2021-01-17,41
26,2021-01-18,38
26,2021-01-19,30
26,2021-01-20,24
26,2021-01-21,24
26,2021-01-22,18
26,2021-01-23,17
26,2021-01-24,21
26,2021-01-25,18
26,2021-01-26,14
26,2021-01-27,21
26,2021-01-28,19
26,2021-01-29,16
26,2021-01-30,14
26,2021-01-31,19
26,2021-02-01,19
26,2021-02-02,25
26,2021-02-03,23
26,2021-02-04,21
26,2021-02-05,12
26,2021-02-06,14
26,2021-02-07,14
26,2021-02-08,16
26,2021-02-09,6
26,2021-02-10,11
26,2021-02-11,5
26,2021-02-12,18
26,2021-02-13,10
26,2021-02-14,10
26,2021-02-15,7
26,2021-02-16,12
26,2021-02-17,9
26,2021-02-18,7
26,2021-02-19,8
26,2021-02-20,8
26,2021-02-21,8
26,2021-02-22,7
26,2021-02-23,7
26,2021-02-24,6
26,2021-02-25,5
26,2021-02-26,5
26,2021-02-27,6
26,2021-02-28,5
26,2021-03-01,3
27,2020-03-31,1
27,2020-04-01,3
27,2020-04-03,1
27,2020-04-04,1
27,2020-04-05,3
27,2020-04-06,3
27,2020-04-08,1
27,2020-04-09,1
27,2020-04-10,1
27,2020-04-11,1
27,2020-04-12,2
27,2020-04-13,6
27,2020-04-14,5
27,2020-04-15,3
27,2020-04-16,3
27,2020-04-17,10
27,2020-04-18,9
27,2020-04-19,8
27,2020-04-20,8
27,2020-04-21,5
27,2020-04-22,9
27,2020-04-23,12
27,2020-04-24,9
27,2020-04-25,12
27,2020-04-26,10
27,2020-04-27,6
27,2020-04-28,9
27,2020-04-29,10
27,2020-04-30,10
27,2020-05-01,20
27,2020-05-02,17
27,2020-05-03,14
27,2020-05-04,15
27,2020-05-05,8
27,2020-05-06,15
27,2020-05-07,11
27,2020-05-08,23
27,2020-05-09,15
27,2020-05-10,13
27,2020-05-11,16
27,2020-05-12,14
27,2020-05-13,15
27,2020-05-14,16
27,2020-05-15,26
27,2020-05-16,18
27,2020-05-17,18
27,2020-05-18,15
27,2020-05-19,18
27,2020-05-20,21
27,2020-05-21,21
27,2020-05-22,25
27,2020-05-23,22
27,2020-05-24,18
27,2020-05-25,13
27,2020-05-26,22
27,2020-05-27,21
27,2020-05-28,21
27,2020-05-29,18
27,2020-05-30,29
27,2020-05-31,11
27,2020-06-01,26
27,2020-06-02,20
27,2020-06-03,18
27,2020-06-04,18
27,2020-06-05,17
27,2020-06-06,13
27,2020-06-07,20
27,2020-06-08,19
27,2020-06-09,17
27,2020-06-10,19
27,2020-06-11,12
27,2020-06-12,17
27,2020-06-13,18
27,2020-06-14,17
27,2020-06-15,22
27,2020-06-16,27
27,2020-06-17,15
27,2020-06-18,23
27,2020-06-19,19
27,2020-06-20,11
27,2020-06-21,25
27,2020-06-22,19
27,2020-06-23,14
27,2020-06-24,14
27,2020-06-25,23
27,2020-06-26,23
27,2020-06-27,28
27,2020-06-28,27
27,2020-06-29,25
27,2020-06-30,30
27,2020-07-01,21
27,2020-07-02,28
27,2020-07-03,28
27,2020-07-04,21
27,2020-07-05,33
27,2020-07-06,45
27,2020-07-07,38
27,2020-07-08,28
27,2020-07-09,35
27,2020-07-10,40
27,2020-07-11,38
27,2020-07-12,32
27,2020-07-13,40
27,2020-07-14,30
27,2020-07-15,33
27,2020-07-16,37
27,2020-07-17,42
27,2020-07-18,30
27,2020-07-19,36
27,2020-07-20,34
27,2020-07-21,39
27,2020-07-22,35
27,2020-07-23,32
27,2020-07-24,23
27,2020-07-25,35
27,2020-07-26,27
27,2020-07-27,33
27,2020-07-28,32
27,2020-07-29,22
27,2020-07-30,34
27,2020-07-31,26
27,2020-08-01,30
27,2020-08-02,22
27,2020-08-03,24
27,2020-08-04,21
27,2020-08-05,21
27,2020-08-06,15
27,2020-08-07,11
27,2020-08-08,19
27,2020-08-09,19
27,2020-08-10,23
27,2020-08-11,20
27,2020-08-12,22
27,2020-08-13,20
27,2020-08-14,16
27,2020-08-15,12
27,2020-08-16,18
27,2020-08-17,8
27,2020-08-18,9
27,2020-08-19,13
27,2020-08-20,11
27,2020-08-21,12
27,2020-08-22,11
27,2020-08-23,10
27,2020-08-24,13
27,2020-08-25,8
27,2020-08-26,21
27,2020-08-27,18
27,2020-08-28,4
27,2020-08-29,14
27,2020-08-30,9
27,2020-08-31,11
27,2020-09-01,11
27,2020-09-02,4
27,2020-09-03,12
27,2020-09-04,10
27,2020-09-05,3
27,2020-09-06,7
27,2020-09-07,9
27,2020-09-08,5
27,2020-09-09,6
27,2020-09-10,4
27,2020-09-11,4
27,2020-09-12,7
27,2020-09-13,4
27,2020-09-14,6
27,2020-09-15,5
27,2020-09-16,8
27,2020-09-17,6
27,2020-09-18,4
27,2020-09-19,8
27,2020-09-20,3
27,2020-09-21,9
27,2020-09-22,4
27,2020-09-23,4
27,2020-09-24,7
27,2020-09-25,2
27,2020-09-26,3
27,2020-09-27,7
27,2020-09-28,10
27,2020-09-29,5
27,2020-09-30,3
27,2020-10-01,6
27,2020-10-02,4
27,2020-10-03,1
27,2020-10-04,5
27,2020-10-05,4
27,2020-10-06,4
27,2020-10-07,2
27,2020-10-08,4
27,2020-10-09,2
27,2020-10-10,3
27,2020-10-11,2
27,2020-10-12,2
27,2020-10-13,3
27,2020-10-14,1
27,2020-10-15,4
27,2020-10-16,5
27,2020-10-17,3
27,2020-10-18,4
27,2020-10-19,7
27,2020-10-20,5
27,2020-10-21,2
27,2020-10-22,2
27,2020-10-23,2
27,2020-10-24,2
27,2020-10-25,5
27,2020-10-26,1
27,2020-10-27,3
27,2020-10-28,2
27,2020-10-29,5
27,2020-10-30,2
27,2020-10-31,3
27,2020-11-03,2
27,2020-11-04,1
27,2020-11-06,6
27,2020-11-07,1
27,2020-11-08,3
27,2020-11-10,2
27,2020-11-11,1
