ENTIDAD_RES,FECHA_INGRESO,confirmados
25,2020-09-13,38
25,2020-09-14,136
25,2020-09-15,57
25,2020-09-16,33
25,2020-09-17,118
25,2020-09-18,118
25,2020-09-19,65
25,2020-09-20,26
25,2020-09-21,129
25,2020-09-22,123
25,2020-09-23,110
25,2020-09-24,87
25,2020-09-25,82
25,2020-09-26,34
25,2020-09-27,42
25,2020-09-28,133
25,2020-09-29,110
25,2020-09-30,97
25,2020-10-01,91
25,2020-10-02,97
25,2020-10-03,37
25,2020-10-04,24
25,2020-10-05,108
25,2020-10-06,127
25,2020-10-07,90
25,2020-10-08,99
25,2020-10-09,99
25,2020-10-10,53
25,2020-10-11,44
25,2020-10-12,129
25,2020-10-13,126
25,2020-10-14,112
25,2020-10-15,94
25,2020-10-16,106
25,2020-10-17,62
25,2020-10-18,33
25,2020-10-19,116
25,2020-10-20,117
25,2020-10-21,106
25,2020-10-22,122
25,2020-10-23,127
25,2020-10-24,43
25,2020-10-25,45
25,2020-10-26,129
25,2020-10-27,123
25,2020-10-28,108
25,2020-10-29,71
25,2020-10-30,76
25,2020-10-31,33
25,2020-11-01,29
25,2020-11-02,81
25,2020-11-03,85
25,2020-11-04,108
25,2020-11-05,116
25,2020-11-06,71
25,2020-11-07,40
25,2020-11-08,34
25,2020-11-09,117
25,2020-11-10,100
25,2020-11-11,107
25,2020-11-12,83
25,2020-11-13,73
25,2020-11-14,44
25,2020-11-15,24
25,2020-11-16,34
25,2020-11-17,117
25,2020-11-18,98
25,2020-11-19,96
25,2020-11-20,104
25,2020-11-21,44
25,2020-11-22,20
25,2020-11-23,89
25,2020-11-24,105
25,2020-11-25,62
25,2020-11-26,78
25,2020-11-27,90
25,2020-11-28,36
25,2020-11-29,29
25,2020-11-30,96
25,2020-12-01,101
25,2020-12-02,75
25,2020-12-03,79
25,2020-12-04,95
25,2020-12-05,26
25,2020-12-06,12
25,2020-12-07,94
25,2020-12-08,78
25,2020-12-09,65
25,2020-12-10,80
25,2020-12-11,95
25,2020-12-12,39
25,2020-12-13,27
25,2020-12-14,116
25,2020-12-15,100
25,2020-12-16,93
25,2020-12-17,69
25,2020-12-18,89
25,2020-12-19,44
25,2020-12-20,30
25,2020-12-21,120
25,2020-12-22,90
25,2020-12-23,78
25,2020-12-24,68
25,2020-12-25,7
25,2020-12-26,35
25,2020-12-27,40
25,2020-12-28,107
25,2020-12-29,128
25,2020-12-30,106
25,2020-12-31,80
25,2021-01-01,31
25,2021-01-02,80
25,2021-01-03,53
25,2021-01-04,155
25,2021-01-05,152
25,2021-01-06,169
25,2021-01-07,178
25,2021-01-08,181
25,2021-01-09,99
25,2021-01-10,62
25,2021-01-11,211
25,2021-01-12,213
25,2021-01-13,186
25,2021-01-14,162
25,2021-01-15,201
25,2021-01-16,99
25,2021-01-17,68
25,2021-01-18,218
25,2021-01-19,187
25,2021-01-20,183
25,2021-01-21,187
25,2021-01-22,192
25,2021-01-23,72
25,2021-01-24,81
25,2021-01-25,212
25,2021-01-26,181
25,2021-01-27,178
25,2021-01-28,149
25,2021-01-29,137
25,2021-01-30,69
25,2021-01-31,58
25,2021-02-01,47
25,2021-02-02,137
25,2021-02-03,134
25,2021-02-04,110
25,2021-02-05,111
25,2021-02-06,57
25,2021-02-07,52
25,2021-02-08,170
25,2021-02-09,118
25,2021-02-10,93
25,2021-02-11,105
25,2021-02-12,120
25,2021-02-13,43
25,2021-02-14,40
25,2021-02-15,129
25,2021-02-16,118
25,2021-02-17,84
25,2021-02-18,93
25,2021-02-19,77
25,2021-02-20,31
25,2021-02-21,35
25,2021-02-22,109
25,2021-02-23,85
25,2021-02-24,70
25,2021-02-25,79
25,2021-02-26,72
25,2021-02-27,32
25,2021-02-28,17
25,2021-03-01,40
26,2020-02-27,1
26,2020-03-15,1
26,2020-03-17,2
26,2020-03-18,1
26,2020-03-20,1
26,2020-03-21,1
26,2020-03-23,3
26,2020-03-24,5
26,2020-03-25,5
26,2020-03-26,1
26,2020-03-27,5
26,2020-03-28,4
26,2020-03-30,2
26,2020-03-31,5
26,2020-04-01,1
26,2020-04-02,3
26,2020-04-03,2
26,2020-04-04,7
26,2020-04-05,2
26,2020-04-06,11
26,2020-04-07,14
26,2020-04-08,16
26,2020-04-09,7
26,2020-04-10,7
26,2020-04-11,6
26,2020-04-12,4
26,2020-04-13,18
26,2020-04-14,9
26,2020-04-15,15
26,2020-04-16,17
26,2020-04-17,15
26,2020-04-18,14
26,2020-04-19,7
26,2020-04-20,9
26,2020-04-21,15
26,2020-04-22,23
26,2020-04-23,9
26,2020-04-24,21
26,2020-04-25,10
26,2020-04-26,16
26,2020-04-27,36
26,2020-04-28,30
26,2020-04-29,25
26,2020-04-30,41
26,2020-05-01,37
26,2020-05-02,33
26,2020-05-03,26
26,2020-05-04,68
26,2020-05-05,64
26,2020-05-06,47
26,2020-05-07,45
26,2020-05-08,58
26,2020-05-09,53
26,2020-05-10,29
26,2020-05-11,80
26,2020-05-12,77
26,2020-05-13,113
26,2020-05-14,87
26,2020-05-15,110
26,2020-05-16,71
26,2020-05-17,65
26,2020-05-18,176
26,2020-05-19,158
26,2020-05-20,160
26,2020-05-21,188
26,2020-05-22,164
26,2020-05-23,137
26,2020-05-24,109
26,2020-05-25,241
26,2020-05-26,289
26,2020-05-27,241
26,2020-05-28,277
26,2020-05-29,220
26,2020-05-30,150
26,2020-05-31,128
26,2020-06-01,253
26,2020-06-02,257
26,2020-06-03,261
26,2020-06-04,254
26,2020-06-05,262
26,2020-06-06,168
26,2020-06-07,125
26,2020-06-08,290
26,2020-06-09,307
26,2020-06-10,273
26,2020-06-11,286
26,2020-06-12,274
26,2020-06-13,180
26,2020-06-14,147
26,2020-06-15,302
26,2020-06-16,323
26,2020-06-17,337
26,2020-06-18,285
26,2020-06-19,312
26,2020-06-20,202
26,2020-06-21,168
26,2020-06-22,368
26,2020-06-23,375
26,2020-06-24,353
26,2020-06-25,394
26,2020-06-26,348
26,2020-06-27,208
26,2020-06-28,196
26,2020-06-29,412
26,2020-06-30,489
26,2020-07-01,461
26,2020-07-02,471
26,2020-07-03,466
26,2020-07-04,225
26,2020-07-05,272
26,2020-07-06,581
26,2020-07-07,550
26,2020-07-08,519
26,2020-07-09,449
26,2020-07-10,431
26,2020-07-11,262
26,2020-07-12,214
26,2020-07-13,620
26,2020-07-14,509
26,2020-07-15,458
26,2020-07-16,398
26,2020-07-17,414
26,2020-07-18,209
26,2020-07-19,194
26,2020-07-20,415
26,2020-07-21,295
26,2020-07-22,299
26,2020-07-23,327
26,2020-07-24,360
26,2020-07-25,191
26,2020-07-26,190
26,2020-07-27,408
26,2020-07-28,448
26,2020-07-29,427
26,2020-07-30,435
26,2020-07-31,356
26,2020-08-01,177
26,2020-08-02,133
26,2020-08-03,384
26,2020-08-04,352
26,2020-08-05,390
26,2020-08-06,324
26,2020-08-07,317
26,2020-08-08,220
26,2020-08-09,151
26,2020-08-10,316
26,2020-08-11,277
26,2020-08-12,259
26,2020-08-13,244
26,2020-08-14,298
26,2020-08-15,102
26,2020-08-16,87
26,2020-08-17,291
26,2020-08-18,294
26,2020-08-19,232
26,2020-08-20,263
26,2020-08-21,255
26,2020-08-22,194
26,2020-08-23,70
26,2020-08-24,262
26,2020-08-25,276
26,2020-08-26,291
26,2020-08-27,186
26,2020-08-28,217
26,2020-08-29,128
26,2020-08-30,53
26,2020-08-31,244
26,2020-09-01,243
26,2020-09-02,156
26,2020-09-03,131
26,2020-09-04,197
26,2020-09-05,91
26,2020-09-06,57
26,2020-09-07,174
26,2020-09-08,215
26,2020-09-09,207
26,2020-09-10,142
26,2020-09-11,132
26,2020-09-12,74
26,2020-09-13,64
26,2020-09-14,217
26,2020-09-15,137
26,2020-09-16,92
26,2020-09-17,177
26,2020-09-18,145
26,2020-09-19,94
26,2020-09-20,32
26,2020-09-21,166
26,2020-09-22,204
26,2020-09-23,189
26,2020-09-24,157
26,2020-09-25,152
26,2020-09-26,76
26,2020-09-27,42
26,2020-09-28,209
26,2020-09-29,211
26,2020-09-30,180
26,2020-10-01,180
26,2020-10-02,171
26,2020-10-03,58
26,2020-10-04,52
26,2020-10-05,221
26,2020-10-06,184
26,2020-10-07,140
26,2020-10-08,131
26,2020-10-09,108
26,2020-10-10,71
26,2020-10-11,54
26,2020-10-12,144
26,2020-10-13,190
26,2020-10-14,173
26,2020-10-15,167
26,2020-10-16,138
26,2020-10-17,68
26,2020-10-18,74
26,2020-10-19,213
26,2020-10-20,158
26,2020-10-21,165
26,2020-10-22,184
26,2020-10-23,158
26,2020-10-24,48
26,2020-10-25,51
26,2020-10-26,230
26,2020-10-27,145
26,2020-10-28,130
26,2020-10-29,118
26,2020-10-30,148
26,2020-10-31,42
26,2020-11-01,40
26,2020-11-02,137
26,2020-11-03,221
26,2020-11-04,178
26,2020-11-05,223
26,2020-11-06,149
26,2020-11-07,66
26,2020-11-08,82
26,2020-11-09,222
26,2020-11-10,224
26,2020-11-11,252
26,2020-11-12,219
26,2020-11-13,193
26,2020-11-14,77
26,2020-11-15,62
26,2020-11-16,123
26,2020-11-17,292
26,2020-11-18,248
26,2020-11-19,262
26,2020-11-20,278
26,2020-11-21,108
26,2020-11-22,89
26,2020-11-23,396
26,2020-11-24,354
26,2020-11-25,351
26,2020-11-26,321
26,2020-11-27,282
26,2020-11-28,124
26,2020-11-29,104
26,2020-11-30,338
26,2020-12-01,385
26,2020-12-02,372
26,2020-12-03,335
26,2020-12-04,307
26,2020-12-05,181
26,2020-12-06,179
26,2020-12-07,474
26,2020-12-08,384
26,2020-12-09,436
26,2020-12-10,344
26,2020-12-11,380
26,2020-12-12,212
26,2020-12-13,133
26,2020-12-14,452
26,2020-12-15,451
26,2020-12-16,417
26,2020-12-17,389
26,2020-12-18,358
26,2020-12-19,240
26,2020-12-20,159
26,2020-12-21,474
26,2020-12-22,432
26,2020-12-23,388
26,2020-12-24,223
26,2020-12-25,98
26,2020-12-26,272
26,2020-12-27,198
26,2020-12-28,550
26,2020-12-29,501
26,2020-12-30,472
26,2020-12-31,337
26,2021-01-01,115
26,2021-01-02,246
26,2021-01-03,190
26,2021-01-04,509
26,2021-01-05,509
26,2021-01-06,385
26,2021-01-07,391
26,2021-01-08,344
26,2021-01-09,183
26,2021-01-10,170
26,2021-01-11,483
26,2021-01-12,319
26,2021-01-13,298
26,2021-01-14,327
26,2021-01-15,254
26,2021-01-16,185
26,2021-01-17,143
26,2021-01-18,462
26,2021-01-19,286
26,2021-01-20,281
26,2021-01-21,285
26,2021-01-22,282
26,2021-01-23,174
26,2021-01-24,89
26,2021-01-25,322
26,2021-01-26,205
26,2021-01-27,204
26,2021-01-28,189
26,2021-01-29,214
26,2021-01-30,106
26,2021-01-31,77
26,2021-02-01,103
26,2021-02-02,241
26,2021-02-03,201
26,2021-02-04,177
26,2021-02-05,182
26,2021-02-06,85
26,2021-02-07,47
26,2021-02-08,161
26,2021-02-09,167
26,2021-02-10,171
26,2021-02-11,149
26,2021-02-12,112
26,2021-02-13,63
26,2021-02-14,37
26,2021-02-15,116
26,2021-02-16,110
26,2021-02-17,97
26,2021-02-18,109
26,2021-02-19,83
26,2021-02-20,35
26,2021-02-21,41
26,2021-02-22,112
26,2021-02-23,80
26,2021-02-24,80
26,2021-02-25,56
26,2021-02-26,58
26,2021-02-27,26
26,2021-02-28,27
26,2021-03-01,39
27,2020-03-04,1
27,2020-03-17,1
27,2020-03-18,3
27,2020-03-19,2
27,2020-03-20,2
27,2020-03-23,3
27,2020-03-24,12
27,2020-03-25,3
27,2020-03-26,5
27,2020-03-27,11
27,2020-03-28,1
27,2020-03-29,9
27,2020-03-30,10
27,2020-03-31,11
27,2020-04-01,9
27,2020-04-02,15
27,2020-04-03,21
27,2020-04-04,3
27,2020-04-05,9
27,2020-04-06,8
27,2020-04-07,13
27,2020-04-08,18
27,2020-04-09,11
27,2020-04-10,16
27,2020-04-11,19
27,2020-04-12,29
27,2020-04-13,30
27,2020-04-14,47
27,2020-04-15,39
27,2020-04-16,44
27,2020-04-17,57
27,2020-04-18,48
27,2020-04-19,41
27,2020-04-20,72
27,2020-04-21,85
27,2020-04-22,65
27,2020-04-23,66
27,2020-04-24,70
27,2020-04-25,45
27,2020-04-26,41
27,2020-04-27,59
27,2020-04-28,58
27,2020-04-29,50
27,2020-04-30,84
27,2020-05-01,56
27,2020-05-02,51
27,2020-05-03,47
27,2020-05-04,86
27,2020-05-05,72
27,2020-05-06,95
27,2020-05-07,105
27,2020-05-08,82
27,2020-05-09,53
27,2020-05-10,66
27,2020-05-11,117
27,2020-05-12,90
27,2020-05-13,117
27,2020-05-14,128
27,2020-05-15,148
27,2020-05-16,85
27,2020-05-17,82
27,2020-05-18,124
27,2020-05-19,108
27,2020-05-20,161
27,2020-05-21,143
27,2020-05-22,141
27,2020-05-23,98
27,2020-05-24,83
27,2020-05-25,175
27,2020-05-26,202
27,2020-05-27,227
27,2020-05-28,222
27,2020-05-29,172
27,2020-05-30,103
27,2020-05-31,74
27,2020-06-01,206
27,2020-06-02,161
27,2020-06-03,182
27,2020-06-04,188
27,2020-06-05,180
27,2020-06-06,135
27,2020-06-07,110
27,2020-06-08,291
27,2020-06-09,296
27,2020-06-10,318
27,2020-06-11,276
27,2020-06-12,367
27,2020-06-13,180
27,2020-06-14,107
27,2020-06-15,311
27,2020-06-16,315
27,2020-06-17,315
27,2020-06-18,322
27,2020-06-19,300
27,2020-06-20,196
27,2020-06-21,107
27,2020-06-22,278
27,2020-06-23,278
27,2020-06-24,288
27,2020-06-25,322
27,2020-06-26,259
27,2020-06-27,198
27,2020-06-28,151
27,2020-06-29,391
27,2020-06-30,411
27,2020-07-01,407
27,2020-07-02,424
27,2020-07-03,351
27,2020-07-04,154
27,2020-07-05,137
27,2020-07-06,332
27,2020-07-07,381
27,2020-07-08,405
27,2020-07-09,433
27,2020-07-10,348
27,2020-07-11,220
27,2020-07-12,207
27,2020-07-13,430
27,2020-07-14,465
27,2020-07-15,459
27,2020-07-16,411
27,2020-07-17,457
27,2020-07-18,240
27,2020-07-19,208
27,2020-07-20,452
27,2020-07-21,464
27,2020-07-22,402
27,2020-07-23,438
27,2020-07-24,442
27,2020-07-25,215
27,2020-07-26,204
27,2020-07-27,465
27,2020-07-28,405
27,2020-07-29,414
27,2020-07-30,350
27,2020-07-31,356
27,2020-08-01,185
27,2020-08-02,122
27,2020-08-03,282
27,2020-08-04,259
27,2020-08-05,285
27,2020-08-06,294
27,2020-08-07,251
27,2020-08-08,111
27,2020-08-09,91
27,2020-08-10,265
27,2020-08-11,258
27,2020-08-12,195
27,2020-08-13,214
27,2020-08-14,217
27,2020-08-15,114
27,2020-08-16,86
27,2020-08-17,200
27,2020-08-18,198
27,2020-08-19,253
27,2020-08-20,172
27,2020-08-21,191
27,2020-08-22,83
27,2020-08-23,80
27,2020-08-24,153
27,2020-08-25,193
27,2020-08-26,203
27,2020-08-27,220
27,2020-08-28,212
27,2020-08-29,110
27,2020-08-30,81
27,2020-08-31,187
27,2020-09-01,208
27,2020-09-02,185
27,2020-09-03,118
27,2020-09-04,148
27,2020-09-05,74
27,2020-09-06,79
27,2020-09-07,156
27,2020-09-08,137
27,2020-09-09,79
27,2020-09-10,123
27,2020-09-11,127
27,2020-09-12,92
27,2020-09-13,87
27,2020-09-14,153
27,2020-09-15,134
27,2020-09-16,51
27,2020-09-17,161
27,2020-09-18,137
27,2020-09-19,67
27,2020-09-20,54
27,2020-09-21,130
27,2020-09-22,132
27,2020-09-23,143
27,2020-09-24,121
27,2020-09-25,110
27,2020-09-26,48
27,2020-09-27,69
27,2020-09-28,143
27,2020-09-29,122
27,2020-09-30,93
27,2020-10-01,59
27,2020-10-02,70
27,2020-10-03,49
27,2020-10-04,44
27,2020-10-05,88
27,2020-10-06,107
27,2020-10-07,61
27,2020-10-08,89
27,2020-10-09,114
27,2020-10-10,60
27,2020-10-11,53
27,2020-10-12,107
27,2020-10-13,86
27,2020-10-14,101
27,2020-10-15,69
27,2020-10-16,85
27,2020-10-17,41
27,2020-10-18,38
27,2020-10-19,74
27,2020-10-20,73
27,2020-10-21,74
27,2020-10-22,79
27,2020-10-23,79
27,2020-10-24,35
27,2020-10-25,36
27,2020-10-26,82
27,2020-10-27,114
27,2020-10-28,115
27,2020-10-29,80
27,2020-10-30,22
27,2020-10-31,40
27,2020-11-01,32
27,2020-11-02,43
27,2020-11-03,110
27,2020-11-04,106
27,2020-11-05,111
27,2020-11-06,86
27,2020-11-07,54
27,2020-11-08,31
27,2020-11-09,138
27,2020-11-10,108
27,2020-11-11,98
27,2020-11-12,128
27,2020-11-13,131
27,2020-11-14,59
27,2020-11-15,33
27,2020-11-16,39
27,2020-11-17,140
27,2020-11-18,115
27,2020-11-19,127
27,2020-11-20,137
27,2020-11-21,91
27,2020-11-22,56
27,2020-11-23,147
27,2020-11-24,149
27,2020-11-25,180
27,2020-11-26,136
27,2020-11-27,165
27,2020-11-28,92
27,2020-11-29,98
27,2020-11-30,187
27,2020-12-01,177
27,2020-12-02,202
27,2020-12-03,194
27,2020-12-04,171
27,2020-12-05,104
27,2020-12-06,94
27,2020-12-07,255
27,2020-12-08,304
27,2020-12-09,330
27,2020-12-10,282
27,2020-12-11,266
27,2020-12-12,179
27,2020-12-13,173
27,2020-12-14,280
27,2020-12-15,282
27,2020-12-16,298
27,2020-12-17,265
27,2020-12-18,271
27,2020-12-19,167
27,2020-12-20,153
27,2020-12-21,313
27,2020-12-22,333
27,2020-12-23,303
27,2020-12-24,271
27,2020-12-25,25
27,2020-12-26,190
27,2020-12-27,49
27,2020-12-28,374
27,2020-12-29,361
27,2020-12-30,287
27,2020-12-31,247
27,2021-01-01,37
27,2021-01-02,233
27,2021-01-03,60
27,2021-01-04,383
27,2021-01-05,396
27,2021-01-06,348
27,2021-01-07,370
27,2021-01-08,386
27,2021-01-09,212
27,2021-01-10,62
27,2021-01-11,446
27,2021-01-12,349
27,2021-01-13,316
27,2021-01-14,330
27,2021-01-15,316
27,2021-01-16,180
27,2021-01-17,44
27,2021-01-18,445
27,2021-01-19,363
27,2021-01-20,320
27,2021-01-21,332
27,2021-01-22,356
27,2021-01-23,241
27,2021-01-24,74
27,2021-01-25,425
27,2021-01-26,309
27,2021-01-27,263
27,2021-01-28,252
27,2021-01-29,224
27,2021-01-30,130
27,2021-01-31,47
27,2021-02-01,175
27,2021-02-02,252
27,2021-02-03,263
27,2021-02-04,218
27,2021-02-05,225
27,2021-02-06,119
27,2021-02-07,25
27,2021-02-08,255
27,2021-02-09,233
27,2021-02-10,204
27,2021-02-11,184
27,2021-02-12,159
27,2021-02-13,78
27,2021-02-14,29
27,2021-02-15,206
27,2021-02-16,168
27,2021-02-17,168
27,2021-02-18,145
27,2021-02-19,150
27,2021-02-20,67
27,2021-02-21,37
27,2021-02-22,200
27,2021-02-23,147
27,2021-02-24,146
27,2021-02-25,156
27,2021-02-26,120
27,2021-02-27,62
27,2021-02-28,10
27,2021-03-01,29
28,2020-03-15,1
28,2020-03-16,1
28,2020-03-19,1
28,2020-03-20,1
28,2020-03-22,2
28,2020-03-23,1
28,2020-03-24,1
28,2020-03-27,1
28,2020-03-28,3
28,2020-03-29,3
28,2020-03-30,4
28,2020-03-31,5
28,2020-04-01,9
28,2020-04-02,1
28,2020-04-03,9
28,2020-04-04,3
28,2020-04-05,4
28,2020-04-06,10
28,2020-04-07,7
28,2020-04-08,3
28,2020-04-09,5
28,2020-04-10,11
28,2020-04-11,5
28,2020-04-12,9
28,2020-04-13,14
28,2020-04-14,19
28,2020-04-15,16
28,2020-04-16,27
28,2020-04-17,31
28,2020-04-18,15
28,2020-04-19,11
28,2020-04-20,27
28,2020-04-21,21
28,2020-04-22,31
28,2020-04-23,34
28,2020-04-24,28
28,2020-04-25,40
28,2020-04-26,34
28,2020-04-27,30
28,2020-04-28,42
28,2020-04-29,36
28,2020-04-30,18
28,2020-05-01,33
28,2020-05-02,32
28,2020-05-03,25
28,2020-05-04,44
28,2020-05-05,37
28,2020-05-06,49
28,2020-05-07,46
28,2020-05-08,31
28,2020-05-09,28
28,2020-05-10,22
28,2020-05-11,43
28,2020-05-12,52
28,2020-05-13,44
28,2020-05-14,36
28,2020-05-15,66
28,2020-05-16,49
28,2020-05-17,17
28,2020-05-18,65
28,2020-05-19,51
28,2020-05-20,69
28,2020-05-21,72
28,2020-05-22,91
28,2020-05-23,70
28,2020-05-24,35
28,2020-05-25,118
28,2020-05-26,118
28,2020-05-27,112
28,2020-05-28,67
28,2020-05-29,98
28,2020-05-30,68
28,2020-05-31,50
28,2020-06-01,133
28,2020-06-02,101
28,2020-06-03,95
28,2020-06-04,102
28,2020-06-05,114
28,2020-06-06,81
28,2020-06-07,70
28,2020-06-08,136
28,2020-06-09,137
28,2020-06-10,182
28,2020-06-11,133
28,2020-06-12,236
28,2020-06-13,138
28,2020-06-14,126
28,2020-06-15,259
28,2020-06-16,302
28,2020-06-17,213
28,2020-06-18,226
28,2020-06-19,224
28,2020-06-20,198
28,2020-06-21,126
28,2020-06-22,332
28,2020-06-23,302
28,2020-06-24,309
28,2020-06-25,386
28,2020-06-26,445
28,2020-06-27,229
28,2020-06-28,173
28,2020-06-29,508
28,2020-06-30,388
28,2020-07-01,438
28,2020-07-02,379
28,2020-07-03,388
28,2020-07-04,216
28,2020-07-05,187
28,2020-07-06,428
28,2020-07-07,482
28,2020-07-08,428
28,2020-07-09,422
28,2020-07-10,342
28,2020-07-11,241
28,2020-07-12,147
28,2020-07-13,438
28,2020-07-14,519
28,2020-07-15,480
28,2020-07-16,489
28,2020-07-17,437
28,2020-07-18,271
28,2020-07-19,230
28,2020-07-20,450
28,2020-07-21,420
28,2020-07-22,407
28,2020-07-23,364
28,2020-07-24,409
28,2020-07-25,250
28,2020-07-26,99
28,2020-07-27,314
28,2020-07-28,326
28,2020-07-29,357
28,2020-07-30,272
28,2020-07-31,220
28,2020-08-01,186
28,2020-08-02,85
28,2020-08-03,330
28,2020-08-04,288
28,2020-08-05,253
28,2020-08-06,271
28,2020-08-07,304
28,2020-08-08,217
28,2020-08-09,118
28,2020-08-10,311
28,2020-08-11,343
28,2020-08-12,233
28,2020-08-13,234
28,2020-08-14,230
28,2020-08-15,125
28,2020-08-16,89
28,2020-08-17,246
28,2020-08-18,233
28,2020-08-19,165
28,2020-08-20,193
28,2020-08-21,263
28,2020-08-22,92
28,2020-08-23,67
28,2020-08-24,187
28,2020-08-25,163
28,2020-08-26,189
28,2020-08-27,168
28,2020-08-28,178
28,2020-08-29,77
28,2020-08-30,90
28,2020-08-31,249
28,2020-09-01,256
28,2020-09-02,251
28,2020-09-03,247
28,2020-09-04,227
28,2020-09-05,120
28,2020-09-06,66
28,2020-09-07,223
28,2020-09-08,206
28,2020-09-09,177
28,2020-09-10,162
28,2020-09-11,164
28,2020-09-12,75
28,2020-09-13,35
28,2020-09-14,161
28,2020-09-15,140
28,2020-09-16,53
28,2020-09-17,150
28,2020-09-18,120
28,2020-09-19,63
28,2020-09-20,49
28,2020-09-21,181
28,2020-09-22,187
28,2020-09-23,114
28,2020-09-24,123
28,2020-09-25,138
28,2020-09-26,66
28,2020-09-27,50
28,2020-09-28,160
28,2020-09-29,158
28,2020-09-30,122
28,2020-10-01,109
28,2020-10-02,76
28,2020-10-03,68
28,2020-10-04,32
28,2020-10-05,142
28,2020-10-06,126
28,2020-10-07,116
28,2020-10-08,100
28,2020-10-09,90
28,2020-10-10,62
28,2020-10-11,34
28,2020-10-12,117
28,2020-10-13,151
28,2020-10-14,100
28,2020-10-15,92
28,2020-10-16,98
28,2020-10-17,55
28,2020-10-18,40
28,2020-10-19,132
28,2020-10-20,196
28,2020-10-21,150
28,2020-10-22,115
28,2020-10-23,120
28,2020-10-24,79
28,2020-10-25,71
28,2020-10-26,177
28,2020-10-27,162
28,2020-10-28,87
28,2020-10-29,95
28,2020-10-30,100
28,2020-10-31,51
28,2020-11-01,37
28,2020-11-02,94
28,2020-11-03,139
28,2020-11-04,107
28,2020-11-05,124
28,2020-11-06,111
28,2020-11-07,61
28,2020-11-08,66
28,2020-11-09,159
28,2020-11-10,140
28,2020-11-11,119
28,2020-11-12,113
28,2020-11-13,127
28,2020-11-14,69
28,2020-11-15,57
28,2020-11-16,83
28,2020-11-17,223
28,2020-11-18,222
28,2020-11-19,168
28,2020-11-20,166
28,2020-11-21,82
28,2020-11-22,68
28,2020-11-23,167
28,2020-11-24,163
28,2020-11-25,135
28,2020-11-26,130
28,2020-11-27,152
28,2020-11-28,76
28,2020-11-29,61
28,2020-11-30,138
28,2020-12-01,125
28,2020-12-02,121
28,2020-12-03,132
28,2020-12-04,116
28,2020-12-05,55
28,2020-12-06,52
28,2020-12-07,146
28,2020-12-08,156
28,2020-12-09,116
28,2020-12-10,143
28,2020-12-11,166
28,2020-12-12,95
28,2020-12-13,78
28,2020-12-14,207
28,2020-12-15,231
28,2020-12-16,225
28,2020-12-17,198
28,2020-12-18,210
28,2020-12-19,111
28,2020-12-20,79
28,2020-12-21,254
28,2020-12-22,252
28,2020-12-23,211
28,2020-12-24,141
28,2020-12-25,40
28,2020-12-26,113
28,2020-12-27,96
28,2020-12-28,229
28,2020-12-29,290
28,2020-12-30,242
28,2020-12-31,210
28,2021-01-01,88
28,2021-01-02,126
28,2021-01-03,99
28,2021-01-04,319
28,2021-01-05,302
28,2021-01-06,385
28,2021-01-07,378
28,2021-01-08,407
28,2021-01-09,191
28,2021-01-10,146
28,2021-01-11,315
28,2021-01-12,392
28,2021-01-13,350
28,2021-01-14,318
28,2021-01-15,297
28,2021-01-16,175
28,2021-01-17,114
28,2021-01-18,363
28,2021-01-19,375
28,2021-01-20,318
28,2021-01-21,315
28,2021-01-22,351
28,2021-01-23,158
28,2021-01-24,111
28,2021-01-25,316
28,2021-01-26,303
28,2021-01-27,237
28,2021-01-28,275
28,2021-01-29,189
28,2021-01-30,102
28,2021-01-31,84
28,2021-02-01,101
28,2021-02-02,156
28,2021-02-03,168
28,2021-02-04,165
28,2021-02-05,159
28,2021-02-06,62
28,2021-02-07,63
28,2021-02-08,143
28,2021-02-09,163
28,2021-02-10,92
28,2021-02-11,122
28,2021-02-12,114
28,2021-02-13,35
28,2021-02-14,22
28,2021-02-15,39
28,2021-02-16,67
28,2021-02-17,74
28,2021-02-18,71
28,2021-02-19,67
28,2021-02-20,37
28,2021-02-21,29
28,2021-02-22,96
28,2021-02-23,86
28,2021-02-24,90
28,2021-02-25,68
28,2021-02-26,70
28,2021-02-27,25
28,2021-02-28,11
28,2021-03-01,26
29,2020-03-23,1
29,2020-03-24,1
29,2020-03-27,1
29,2020-03-28,2
29,2020-03-30,1
29,2020-03-31,1
29,2020-04-01,5
29,2020-04-02,1
29,2020-04-04,2
29,2020-04-05,6
29,2020-04-06,8
29,2020-04-07,7
29,2020-04-08,6
29,2020-04-09,1
29,2020-04-10,6
29,2020-04-11,8
29,2020-04-12,3
29,2020-04-13,7
29,2020-04-14,7
29,2020-04-15,5
29,2020-04-16,9
29,2020-04-17,6
29,2020-04-18,3
29,2020-04-19,10
29,2020-04-20,9
29,2020-04-21,12
29,2020-04-22,8
29,2020-04-23,12
29,2020-04-24,15
29,2020-04-25,21
29,2020-04-26,13
29,2020-04-27,14
29,2020-04-28,24
29,2020-04-29,10
29,2020-04-30,16
29,2020-05-01,9
29,2020-05-02,16
29,2020-05-03,7
29,2020-05-04,25
29,2020-05-05,16
29,2020-05-06,23
29,2020-05-07,17
29,2020-05-08,20
29,2020-05-09,20
29,2020-05-10,17
29,2020-05-11,36
29,2020-05-12,37
29,2020-05-13,41
29,2020-05-14,21
29,2020-05-15,37
29,2020-05-16,29
29,2020-05-17,25
29,2020-05-18,42
29,2020-05-19,51
29,2020-05-20,42
